academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2010,St. Francis College,Brooklyn Heights,NY,11201-9902,Private Not-For-Profit,32,2340.967566,3795095,16600,52.2198731501
2010,St Lawrence University,Canton,NY,13617,Private Not-For-Profit,31,2336.960894,1732328,39765,82.8621908127
2010,The College of Saint Rose,Albany,NY,12203-1490,Private Not-For-Profit,21,4257.261415,3748546,23092,71.0479573712
2010,Saint Thomas Aquinas College,Sparkill,NY,10976-1050,Private Not-For-Profit,22,1708.1975,1573120,21170,49.2836676218
2010,Sarah Lawrence College,Bronxville,NY,10708,Private Not-For-Profit,31,1624.904418,1058914,41968,77.2036474164
2010,Siena College,Loudonville,NY,12211-1462,Private Not-For-Profit,31,3193.285688,2581260,25285,79.8601398601
2010,Skidmore College,Saratoga Springs,NY,12866,Private Not-For-Profit,31,2643.856258,1787000,40420,84.3195266272
2010,Saint Josephs College-Main Campus,Brooklyn,NY,11205-3688,Private Not-For-Profit,32,4658.602314,5231000,16775,66.610455312
2010,Saint John Fisher College,Rochester,NY,14618-3597,Private Not-For-Profit,22,3464.384971,3362934,24320,71.8336483932
2010,St. John's University-New York,Queens,NY,11439,Private Not-For-Profit,16,16968.243384,21574994,30040,57.9169598874
2010,SUNY College of Technology at Alfred,Alfred,NY,14802,Public,40,3323.625878,6487085,6162,49.6350364964
2010,SUNY College of Technology at Delhi,Delhi,NY,13753-1100,Public,40,2840.633682,5474533,6360,50.0
2010,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NY,12043,Public,33,2612.074762,4935133,6306,36.8421052632
2010,Farmingdale State College,Farmingdale,NY,11735-1021,Public,33,5813.576167,5740012,6030,31.6666666667
2010,SUNY at Albany,Albany,NY,12222,Public,15,15929.646149,19023276,6748,66.7660208644
2010,SUNY at Binghamton,Binghamton,NY,13902-6000,Public,15,13581.539607,14118203,6761,77.8756957328
2010,University at Buffalo,Buffalo,NY,14214,Public,15,25889.23494,23748439,7013,66.5931295304
2010,Stony Brook University,Stony Brook,NY,11794,Public,15,21690.953094,28459140,6488,64.8305084746
2010,SUNY College of Environmental Science and Forestry,Syracuse,NY,13210,Public,16,2166.354923,1731815,5891,63.7168141593
2010,SUNY Institute of Technology at Utica-Rome,Utica,NY,13504-3050,Public,21,2160.09972,2871654,6090,56.7901234568
2010,SUNY College at Brockport,Brockport,NY,14420-2919,Public,21,7466.987235,10514943,6108,65.0522317189
2010,SUNY College at Buffalo,Buffalo,NY,14222,Public,21,10286.95973,18220525,5987,46.803652968
2010,SUNY College at Cortland,Cortland,NY,13045-0900,Public,21,6766.709225,6549186,6145,61.2991765782
2010,SUNY at Fredonia,Fredonia,NY,14063-1136,Public,21,5546.177465,6680983,6259,64.0595903166
2010,SUNY at Geneseo,Geneseo,NY,14454-1465,Public,21,5532.694712,4487350,6326,77.2151898734
2010,SUNY College at New Paltz,New Paltz,NY,12561-2443,Public,21,6975.327056,6857954,6081,66.9938650307
2010,SUNY College at Oneonta,Oneonta,NY,13820-4015,Public,21,5749.757737,6595678,6172,64.5833333333
2010,SUNY College at Oswego,Oswego,NY,13126,Public,21,7527.626245,10700570,6156,60.0896860987
2010,SUNY College at Potsdam,Potsdam,NY,13676-2294,Public,21,4119.52164,5897869,6124,53.8666666667
2010,SUNY at Purchase College,Purchase,NY,10577-1400,Public,22,3964.289632,4666567,6465,54.9520766773
2010,SUNY College at Old Westbury,Old Westbury,NY,11568-0210,Public,32,3506.949171,7630140,5797,39.3700787402
2010,SUNY College at Plattsburgh,Plattsburgh,NY,12901-2681,Public,21,6080.542875,7531689,6070,58.7412587413
2010,SUNY Empire State College,Saratoga Springs,NY,12866-4391,Public,21,8686.716027,17111162,5195,33.4519572954
2010,SUNY Maritime College,Throggs Neck,NY,10465-4198,Public,59,1646.389009,1603576,6090,50.5084745763
2010,Syracuse University,Syracuse,NY,13244-1100,Private Not-For-Profit,15,18061.114684,14972614,34926,82.2689706987
2010,Touro College,New York,NY,10010,Private Not-For-Profit,21,12794.206511,18914000,13600,61.0421836228
2010,United Talmudical Seminary,Brooklyn,NY,11211,Private Not-For-Profit,51,1674,6447047,7000,48.7421383648
2010,United States Military Academy,West  Point,NY,10996-1905,Public,59,4621,,0,85.6895056375
2010,Utica College,Utica,NY,13502-4892,Private Not-For-Profit,32,2650.897339,4345409,28284,47.1074380165
2010,Vassar College,Poughkeepsie,NY,12604,Private Not-For-Profit,31,2417.167765,1690919,41930,93.2721712538
2010,School of Visual Arts,New York,NY,10010,Private For-Profit,56,3882.497449,4064639,26800,68.6475409836
2010,Wagner College,Staten Island,NY,10301-4495,Private Not-For-Profit,21,2112.51729,989226,32580,65.6441717791
2010,Yeshiva University,New York,NY,10033-3299,Private Not-For-Profit,15,5802.441358,1571165,32094,82.4915824916
2010,Appalachian State University,Boone,NC,28608,Public,21,15694.312386,12476017,4491,65.9353809334
2010,Belmont Abbey College,Belmont,NC,28012-1802,Private Not-For-Profit,32,1568.785698,3246002,22512,36.7816091954
2010,Campbell University Inc,Buies Creek,NC,27506,Private Not-For-Profit,21,4877.502743,4930409,21440,47.8021978022
2010,Catawba College,Salisbury,NC,28144,Private Not-For-Profit,32,1302.382855,2212235,23740,56.6929133858
2010,Chowan University,Murfreesboro,NC,27855,Private Not-For-Profit,32,1029.249989,2730613,19140,28.9655172414
2010,Davidson College,Davidson,NC,28035,Private Not-For-Profit,31,1743,654743,35124,91.1255411255
2010,Duke University,Durham,NC,27708,Private Not-For-Profit,15,14053.690664,3542000,38741,94.2647956071
2010,East Carolina University,Greenville,NC,27858-4353,Public,16,23498.02833,25767601,4477,56.1286583599
2010,Elizabeth City State University,Elizabeth City,NC,27909,Public,32,3030.440793,11172498,3032,41.5162454874
2010,Elon University,Elon,NC,27244-2010,Private Not-For-Profit,21,5504.798873,1746577,25489,80.8130081301
2010,Fayetteville State University,Fayetteville,NC,28301-4298,Public,21,5188.853944,15465263,3177,34.0909090909
2010,Gardner-Webb University,Boiling Springs,NC,28017-0997,Private Not-For-Profit,21,3016.317222,5330878,21170,48.0099502488
2010,Greensboro College,Greensboro,NC,27401-1875,Private Not-For-Profit,31,1079.690135,1481066,23350,43.4426229508
2010,Guilford College,Greensboro,NC,27410-4108,Private Not-For-Profit,31,2516.678497,5484234,27850,57.6309794989
2010,Johnson C Smith University,Charlotte,NC,28216-5398,Private Not-For-Profit,32,1435.035707,4844307,15754,39.3939393939
2010,Lenoir-Rhyne University,Hickory,NC,28601,Private Not-For-Profit,32,1520.408529,2213429,24200,45.3416149068
2010,Livingstone College,Salisbury,NC,28144,Private Not-For-Profit,32,1079.571428,4395255,13658,34.6007604563
2010,Mars Hill College,Mars Hill,NC,28754,Private Not-For-Profit,32,1182.35713,2387494,20849,35.1515151515
2010,Meredith College,Raleigh,NC,27607-5298,Private Not-For-Profit,21,2007.096144,2374623,24490,60.4010025063
2010,Methodist University,Fayetteville,NC,28311-1420,Private Not-For-Profit,32,1981.409383,3117529,22970,43.6781609195
2010,Montreat College,Montreat,NC,28757-1267,Private Not-For-Profit,55,1215.785706,1425447,20676,32.1052631579
2010,Mount Olive College,Mount Olive,NC,28365-0919,Private Not-For-Profit,32,3109.392749,6085444,14446,45.2261306533
2010,North Carolina A & T State University,Greensboro,NC,27411,Public,21,9508.49634,23003143,3696,38.3363471971
2010,University of North Carolina at Asheville,Asheville,NC,28804-8510,Public,31,3440.449557,4088025,4330,55.3314121037
2010,University of North Carolina at Chapel Hill,Chapel Hill,NC,27599,Public,15,25900.858286,17098881,5625,88.1138392857
2010,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Public,21,20788.064969,26505196,4427,55.1750673336
2010,University of North Carolina at Greensboro,Greensboro,NC,27402-6170,Public,16,17001.42951,25038797,4234,52.8485409912
2010,North Carolina Central University,Durham,NC,27707,Public,21,7351.950331,20062354,3922,38.3128295255
2010,North Carolina State University at Raleigh,Raleigh,NC,27695-7001,Public,15,29433.374583,20559313,5475,72.5659096842
2010,North Carolina Wesleyan College,Rocky Mount,NC,27804,Private Not-For-Profit,32,1276.571388,3830379,21780,18.4375
2010,University of North Carolina-Wilmington,Wilmington,NC,28403-5963,Public,21,11759.979456,11193975,4873,65.9439450026
2010,University of North Carolina at Pembroke,Pembroke,NC,28372-1510,Public,21,5535.244396,14518998,3736,37.5168690958
2010,Pfeiffer University,Misenheimer,NC,28109-0960,Private Not-For-Profit,22,1453.491883,1770473,19215,40.3141361257
2010,Queens University of Charlotte,Charlotte,NC,28274-0001,Private Not-For-Profit,22,1944.796921,2337121,22730,52.7027027027
2010,Saint Augustines College,Raleigh,NC,27610-2298,Private Not-For-Profit,31,1498.035707,,15690,23.1481481481
2010,Shaw University,Raleigh,NC,27601,Private Not-For-Profit,32,2382.660231,8641481,11696,28.0701754386
2010,Wake Forest University,Winston Salem,NC,27106,Private Not-For-Profit,16,6974.54392,1970518,38622,88.7285843102
2010,Warren Wilson College,Swannanoa,NC,28778-2099,Private Not-For-Profit,22,1024.964285,998135,24196,49.0476190476
2010,Wingate University,Wingate,NC,28174-0159,Private Not-For-Profit,32,1887.884224,1842777,20140,53.3519553073
2010,Winston-Salem State University,Winston-Salem,NC,27110-0001,Public,32,5917.953331,15747994,3522,35.5780022447
2010,Western Carolina University,Cullowhee,NC,28723-9646,Public,21,7837.453329,9521748,4330,51.241247613
2010,Dickinson State University,Dickinson,ND,58601-4896,Public,32,2188.43671,2542057,5249,41.0774410774
2010,University of Mary,Bismarck,ND,58504,Private Not-For-Profit,21,2390.218051,2306027,12584,47.4418604651
2010,University of North Dakota,Grand Forks,ND,58202-8193,Public,16,11956.993491,9562251,6726,51.1937557392
2010,North Dakota State University-Main Campus,Fargo,ND,58108-6050,Public,16,16019.218673,15093378,6410,48.6111111111
2010,University of Akron Main Campus,Akron,OH,44325-4702,Public,16,22964.031813,34423146,8752,38.7242026266
2010,Ashland University,Ashland,OH,44805,Private Not-For-Profit,21,4742.097109,2905708,25646,59.3639575972
2010,Baldwin-Wallace College,Berea,OH,44017-2088,Private Not-For-Profit,21,3881.689862,4347351,24230,70.7454289733
2010,Bluffton University,Bluffton,OH,45817-2104,Private Not-For-Profit,32,1059.423561,1540920,24044,57.5187969925
2010,Bowling Green State University-Main Campus,Bowling Green,OH,43403,Public,16,17409.604643,24196197,9060,60.4032049625
2010,Capital University,Columbus,OH,43209-2394,Private Not-For-Profit,22,3155.477251,2955011,28480,58.8007736944
2010,Case Western Reserve University,Cleveland,OH,44106,Private Not-For-Profit,15,8946.617831,3788569,36238,82.0971867008
2010,Cedarville University,Cedarville,OH,45314-0601,Private Not-For-Profit,32,2942.226664,2718234,22304,66.9291338583
2010,Central State University,Wilberforce,OH,45384-1004,Public,32,2315.45337,9169790,5294,19.3825042882
2010,University of Cincinnati-Main Campus,Cincinnati,OH,45221-0063,Public,15,32840.838895,34427484,9399,55.7961359094
2010,Cleveland State University,Cleveland,OH,44115-2214,Public,16,12188.17222,20186771,7970,29.8264642082
2010,Columbus College of Art and Design,Columbus,OH,43215,Private Not-For-Profit,56,1319.357118,2073858,24648,60.9230769231
2010,University of Dayton,Dayton,OH,45469,Private Not-For-Profit,16,9672.020319,3777000,28690,76.2880886427
2010,Denison University,Granville,OH,43023-0713,Private Not-For-Profit,31,2248.78571,1484214,36560,82.9545454545
2010,DeVry University-Ohio,Columbus,OH,43209-2705,Private For-Profit,32,3075.235812,14022970,14160,31.1178247734
2010,The University of Findlay,Findlay,OH,45840-3653,Private Not-For-Profit,21,3558.483531,3086419,25774,57.6388888889
2010,Franklin University,Columbus,OH,43215-5399,Private Not-For-Profit,55,5147.924481,11669000,7928,19.512195122
2010,Heidelberg University,Tiffin,OH,44883-2462,Private Not-For-Profit,21,1321.896028,1936378,21330,51.6949152542
2010,Hiram College,Hiram,OH,44234-0067,Private Not-For-Profit,31,1269.626198,2168826,27135,68.1818181818
2010,John Carroll University,Cleveland,OH,44118-4581,Private Not-For-Profit,21,3365.120032,3504893,28840,72.7520435967
2010,Kent State University Kent Campus,Kent,OH,44242-0001,Public,15,34627.147722,55815001,8726,42.8598520766
2010,Kenyon College,Gambier,OH,43022,Private Not-For-Profit,31,1623.892855,608952,40980,86.295503212
2010,Lourdes College,Sylvania,OH,43560-2898,Private Not-For-Profit,32,1592.182529,4385763,12240,38.5964912281
2010,Malone University,Canton,OH,44709-3897,Private Not-For-Profit,21,2179.306953,3309909,21080,58.0
2010,Marietta College,Marietta,OH,45750,Private Not-For-Profit,32,1545.317259,1697764,27066,58.9977220957
2010,Miami University-Oxford,Oxford,OH,45056,Public,16,20499.389018,18855487,12420,69.8896972542
2010,Mount Union College,Alliance,OH,44601-3993,Private Not-For-Profit,32,2184.678565,2922798,23880,62.8884826325
2010,Mount Vernon Nazarene University,Mount Vernon,OH,43050-9500,Private Not-For-Profit,32,2379.091265,2845159,20330,60.0660066007
2010,College of Mount St. Joseph,Cincinnati,OH,45233-1670,Private Not-For-Profit,22,1852.953236,2501243,22800,56.0747663551
2010,Muskingum University,New Concord,OH,43762,Private Not-For-Profit,31,1879.799502,2706531,19770,52.3504273504
2010,Notre Dame College,Cleveland,OH,44121-4293,Private Not-For-Profit,32,1403.327818,2009392,22742,43.2926829268
2010,University of Northwestern Ohio,Lima,OH,45805,Private Not-For-Profit,40,3641.910239,9812663,13400,47.4576271186
2010,Oberlin College,Oberlin,OH,44074,Private Not-For-Profit,31,2911.678565,1511292,40004,87.5690607735
2010,Ohio Dominican University,Columbus,OH,43219,Private Not-For-Profit,32,2542.698317,3901639,24616,45.3012048193
2010,Ohio Northern University,Ada,OH,45810-1599,Private Not-For-Profit,32,3470.66274,2685903,31866,66.3701067616
2010,Ohio State University-Main Campus,Columbus,OH,43210,Public,15,57255.909466,49446525,8679,68.9646269042
2010,Ohio University-Main Campus,Athens,OH,45701-2979,Public,15,28256.931094,37915778,8973,57.450437007
2010,Ohio Wesleyan University,Delaware,OH,43015-2370,Private Not-For-Profit,31,1878.428568,1570570,35030,62.8774422735
2010,Otterbein College,Westerville,OH,43081,Private Not-For-Profit,32,2620.267109,2953412,27321,59.1111111111
2010,University of Rio Grande,Rio Grande,OH,45674,Private Not-For-Profit,22,1804.336259,5338549,18260,41.975308642
2010,Shawnee State University,Portsmouth,OH,45662,Public,31,3864.702121,10118857,6132,26.4912280702
2010,Franciscan University of Steubenville,Steubenville,OH,43952-1763,Private Not-For-Profit,21,2359.37918,2239036,19650,70.8556149733
2010,Tiffin University,Tiffin,OH,44883,Private Not-For-Profit,55,2677.658831,5363105,17730,39.5017793594
2010,University of Toledo,Toledo,OH,43606-3390,Public,15,20139.91053,25768990,7926,45.0933786078
2010,Union Institute & University,Cincinnati,OH,45206-1925,Private Not-For-Profit,16,1191.998107,2404731,11012,25.0
2010,Urbana University,Urbana,OH,43078-2091,Private Not-For-Profit,32,1152.669272,1670294,20130,28.813559322
2010,Ursuline College,Pepper Pike,OH,44124,Private Not-For-Profit,21,1072.407483,1815476,23000,43.0894308943
2010,Walsh University,North Canton,OH,44720-3396,Private Not-For-Profit,21,2318.26298,2989358,21240,55.5882352941
2010,Wilmington College,Wilmington,OH,45177,Private Not-For-Profit,32,1412.312232,2167423,24286,44.7619047619
2010,Wittenberg University,Springfield,OH,45504,Private Not-For-Profit,31,1852.872051,1696594,34190,65.5112651646
2010,The College of Wooster,Wooster,OH,44691,Private Not-For-Profit,31,1825.071422,1313796,34950,76.9874476987
2010,Wright State University-Main Campus,Dayton,OH,45435-0001,Public,16,16195.882546,22100539,7263,43.9788445891
2010,Xavier University,Cincinnati,OH,45207-1092,Private Not-For-Profit,21,5462.37628,2902423,28570,78.9714285714
2010,Youngstown State University,Youngstown,OH,44555-0001,Public,21,12357.92989,27773924,6956,36.9892473118
2010,Southern Nazarene University,Bethany,OK,73008,Private Not-For-Profit,21,2069.766592,2588954,17664,45.7792207792
2010,Cameron University,Lawton,OK,73505,Public,21,4789.668363,10022225,4110,16.0
2010,University of Central Oklahoma,Edmond,OK,73034,Public,21,12721.448214,17222840,4223,35.7142857143
2010,East Central University,Ada,OK,74820-6999,Public,21,3774.511174,8696385,4271,31.4641744548
2010,Langston University,Langston,OK,73050,Public,32,2425.566298,7740707,3827,26.8292682927
2010,Spartan College of Aeronautics and Technology,Tulsa,OK,74115,Private For-Profit,40,1281,3235841,14570,70.1754385965
2010,Northeastern State University,Tahlequah,OK,74464-2399,Public,21,7375.01135,16598157,4155,28.2682512733
2010,Northwestern Oklahoma State University,Alva,OK,73717-2799,Public,21,1859.317115,3366397,4247,30.8219178082
2010,Oklahoma Christian University,Edmond,OK,73013-1100,Private Not-For-Profit,32,1984.514827,2223000,16366,43.8532110092
2010,Oklahoma Panhandle State University,Goodwell,OK,73939-0430,Public,32,1130.604261,2127548,4242,40.1869158879
2010,Oklahoma State University-Main Campus,Stillwater,OK,74078-1015,Public,15,19533.455957,19938720,6202,59.1170825336
2010,Oklahoma Baptist University,Shawnee,OK,74804,Private Not-For-Profit,32,1601.21009,1860897,17562,53.3875338753
2010,Oklahoma City University,Oklahoma City,OK,73106-1402,Private Not-For-Profit,21,3363.781222,1914841,23950,51.724137931
2010,University of Oklahoma Norman Campus,Norman,OK,73019-3072,Public,15,21692.201838,16949000,6493,64.4614079729
2010,Oral Roberts University,Tulsa,OK,74171,Private Not-For-Profit,21,2873.441649,4432830,19106,58.3505154639
2010,Rogers State University,Claremore,OK,74017-3252,Public,40,3285.440456,6976907,4277,15.6462585034
2010,Southeastern Oklahoma State University,Durant,OK,74701-0609,Public,21,3549.650615,7208556,4316,28.7356321839
2010,Southwestern Oklahoma State University,Weatherford,OK,73096-3098,Public,21,4428.490038,7259265,4110,34.5744680851
2010,University of Tulsa,Tulsa,OK,74104-3189,Private Not-For-Profit,16,3927.284647,2228870,26812,64.6971935007
2010,The Art Institute of Portland,Portland,OR,97209-2911,Private For-Profit,56,1436.249885,2232437,21165,36.2745098039
2010,Concordia University,Portland,OR,97211-6099,Private Not-For-Profit,22,1664.299636,1861479,23110,43.5483870968
2010,Eastern Oregon University,La Grande,OR,97850,Public,22,2881.928103,6834917,6456,32.1100917431
2010,George Fox University,Newberg,OR,97132,Private Not-For-Profit,21,2593.347993,2567924,26180,67.0025188917
2010,Lewis & Clark College,Portland,OR,97219-7899,Private Not-For-Profit,31,3139.485397,1244218,35233,75.9776536313
2010,Linfield College,McMinnville,OR,97128-6894,Private Not-For-Profit,32,2228.603723,2335241,29054,63.4989200864
2010,Marylhurst University,Marylhurst,OR,97036-0261,Private Not-For-Profit,21,1004.806592,1414294,16920,22.2222222222
2010,Oregon Institute of Technology,Klamath Falls,OR,97601-8801,Public,54,2824.216353,4808003,6570,42.1926910299
2010,Oregon State University,Corvallis,OR,97331,Public,15,19820.551624,22494675,6727,60.2211915804
2010,University of Oregon,Eugene,OR,97403,Public,15,20952.96819,18503826,7430,67.8457616316
2010,Pacific University,Forest Grove,OR,97116,Private Not-For-Profit,21,3017.850319,1759855,29966,64.6258503401
2010,Portland State University,Portland,OR,97201,Public,16,21083.458258,32879705,6764,35.9761295823
2010,University of Portland,Portland,OR,97203-5798,Private Not-For-Profit,21,3410.740525,2631000,31996,76.6355140187
2010,Reed College,Portland,OR,97202-8199,Private Not-For-Profit,31,1435.151133,1044481,39700,78.6786786787
2010,Pioneer Pacific College,Wilsonville,OR,97070-9296,Private For-Profit,40,1303.928478,4992696,10664,57.1428571429
2010,Southern Oregon University,Ashland,OR,97520,Public,21,4170.970333,7393810,6252,30.9139784946
2010,Warner Pacific College,Portland,OR,97215-4026,Private Not-For-Profit,31,1325.87458,2404455,23290,100.0
2010,Willamette University,Salem,OR,97301,Private Not-For-Profit,31,2703.575498,1669782,35610,78.2352941176
2010,Western Oregon University,Monmouth,OR,97361-1394,Public,21,4935.070356,7463474,6813,41.8867924528
2010,Albright College,Reading,PA,19612-5234,Private Not-For-Profit,31,2293.429337,2800484,31600,61.3861386139
2010,Allegheny College,Meadville,PA,16335-3902,Private Not-For-Profit,31,2108.928566,1947046,33560,77.8979907264
2010,DeSales University,Center Valley,PA,18034-9568,Private Not-For-Profit,21,2316.122232,1732311,27000,64.2857142857
2010,Alvernia University,Reading,PA,19607-1799,Private Not-For-Profit,32,2203.521048,2916956,24350,53.3980582524
2010,The Art Institute of Philadelphia,Philadelphia,PA,19103-5198,Private For-Profit,40,2769.642658,4131295,21745,42.735042735
2010,The Art Institute of Pittsburgh,Pittsburgh,PA,15219-1328,Private For-Profit,40,2435.321351,3783265,22850,46.2809917355
2010,Arcadia University,Glenside,PA,19038-3295,Private Not-For-Profit,21,3143.835461,2776000,31260,61.5546218487
2010,Bloomsburg University of Pennsylvania,Bloomsburg,PA,17815,Public,21,8920.15442,10339707,7110,62.6223091977
2010,Bryn Mawr College,Bryn Mawr,PA,19010,Private Not-For-Profit,31,1656.322126,1036000,38034,86.797752809
2010,Bucknell University,Lewisburg,PA,17837,Private Not-For-Profit,31,3693.96009,1505000,40816,92.2737306843
2010,Cabrini College,Radnor,PA,19087-3698,Private Not-For-Profit,22,2339.114799,1389775,31030,53.3333333333
2010,California University of Pennsylvania,California,PA,15419-1394,Public,21,8032.964363,10450347,7676,55.5428571429
2010,Carlow University,Pittsburgh,PA,15213-3165,Private Not-For-Profit,21,1799.625745,2709297,21720,52.8138528139
2010,Carnegie Mellon University,Pittsburgh,PA,15213-3890,Private Not-For-Profit,15,10331.11692,3198767,39898,85.7247976453
2010,Cedar Crest College,Allentown,PA,18104-6196,Private Not-For-Profit,32,1360.85194,2486106,28135,59.0717299578
2010,Chatham University,Pittsburgh,PA,15232,Private Not-For-Profit,31,1717.149935,1091724,28290,60.0
2010,Chestnut Hill College,Philadelphia,PA,19118-2693,Private Not-For-Profit,21,1748.271067,2703244,27100,43.1472081218
2010,Cheyney University of Pennsylvania,Cheyney,PA,19319-0200,Public,21,1372.622961,4876941,7360,23.9336492891
2010,Clarion University of Pennsylvania,Clarion,PA,16214,Public,21,6190.844411,9302757,7380,49.0732568402
2010,Delaware Valley College,Doylestown,PA,18901-2697,Private Not-For-Profit,32,1991.468294,1757532,27742,50.6666666667
2010,Dickinson College,Carlisle,PA,17013-2896,Private Not-For-Profit,31,2354.142852,1109170,40114,82.479338843
2010,Drexel University,Philadelphia,PA,19104,Private Not-For-Profit,16,18127.001874,9733709,31835,68.1575109383
2010,Duquesne University,Pittsburgh,PA,15282,Private Not-For-Profit,16,9503.838005,4575000,26468,74.9276759884
2010,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,18301-2999,Public,21,6753.435064,6418434,7394,57.9399141631
2010,Eastern University,Saint Davids,PA,19087-3696,Private Not-For-Profit,21,3476.387098,3437002,23820,67.0616113744
2010,Edinboro University of Pennsylvania,Edinboro,PA,16444-0001,Public,21,7018.664208,12278267,7316,45.7740585774
2010,Elizabethtown College,Elizabethtown,PA,17022-2298,Private Not-For-Profit,32,2091.342124,1607644,31800,78.3177570093
2010,Franklin and Marshall College,Lancaster,PA,17604-3003,Private Not-For-Profit,31,2145.857136,861253,39980,87.3345935728
2010,Gannon University,Erie,PA,16541-0001,Private Not-For-Profit,21,3439.20695,3949000,24269,69.7424892704
2010,Geneva College,Beaver Falls,PA,15010-3599,Private Not-For-Profit,22,1795.663521,2719746,21400,60.9571788413
2010,Gettysburg College,Gettysburg,PA,17325-1486,Private Not-For-Profit,31,2528.78571,1371354,39140,84.9295774648
2010,Grove City College,Grove City,PA,16127-2104,Private Not-For-Profit,32,2511.178567,,12590,82.7814569536
2010,Gwynedd Mercy College,Gwynedd Valley,PA,19437-0901,Private Not-For-Profit,22,2019.032053,2149000,24180,66.6666666667
2010,Haverford College,Haverford,PA,19041-1392,Private Not-For-Profit,31,1190,846933,39085,92.1212121212
2010,Holy Family University,Philadelphia,PA,19114-2009,Private Not-For-Profit,21,2314.900282,2308463,22460,56.7901234568
2010,Immaculata University,Immaculata,PA,19345-0702,Private Not-For-Profit,21,2429.704017,1450152,26540,59.7222222222
2010,Indiana University of Pennsylvania-Main Campus,Indiana,PA,15705-1098,Public,16,13262.443762,18016292,7209,54.1972290139
2010,Juniata College,Huntingdon,PA,16652-2196,Private Not-For-Profit,31,1426.714276,1131134,31550,71.2820512821
2010,Keystone College,La Plume,PA,18440-0200,Private Not-For-Profit,40,1450.215038,3029757,18420,49.5238095238
2010,King's College,Wilkes Barre,PA,18711-0801,Private Not-For-Profit,22,2263.586097,2466859,25644,66.5924276169
2010,Kutztown University of Pennsylvania,Kutztown,PA,19530-0730,Public,21,9687.202862,9513104,7397,54.1239629087
2010,La Roche College,Pittsburgh,PA,15237-5898,Private Not-For-Profit,21,1165.858716,1172440,21440,43.4343434343
2010,La Salle University,Philadelphia,PA,19141-1199,Private Not-For-Profit,21,4783.449537,5416041,32700,68.7575392039
2010,Lafayette College,Easton,PA,18042-1768,Private Not-For-Profit,31,2381.107137,805351,37815,88.9983579639
2010,Lebanon Valley College,Annville,PA,17003-1400,Private Not-For-Profit,22,1798.987329,1308727,30490,73.5576923077
2010,Lehigh University,Bethlehem,PA,18015,Private Not-For-Profit,15,6250.110364,2452000,38630,87.7609108159
2010,Lincoln University of Pennsylvania,Lincoln University,PA,19352-0999,Public,21,2517.65661,5662251,8222,37.0614035088
2010,Lock Haven University,Lock Haven,PA,17745-2390,Public,22,4987.243495,7673737,7201,53.3972125436
2010,Lycoming College,Williamsport,PA,17701-5192,Private Not-For-Profit,31,1359.214282,1573502,29894,70.1754385965
2010,Mansfield University of Pennsylvania,Mansfield,PA,16933,Public,21,3163.72973,5705550,7756,45.7496136012
2010,Marywood University,Scranton,PA,18509-1598,Private Not-For-Profit,21,2928.626458,2995400,26270,63.2530120482
2010,Mercyhurst College,Erie,PA,16546,Private Not-For-Profit,32,3946.890161,6212333,24351,71.0413694722
2010,Messiah College,Grantham,PA,17027,Private Not-For-Profit,32,2758.945163,1978714,26700,75.3623188406
2010,Millersville University of Pennsylvania,Millersville,PA,17551-0302,Public,21,7522.563774,7539445,7147,61.1271676301
2010,Misericordia University,Dallas,PA,18612-1098,Private Not-For-Profit,21,2081.776183,2528922,24050,66.5615141956
2010,Moravian College and Moravian Theological Seminary,Bethlehem,PA,18018-6650,Private Not-For-Profit,31,1767.890974,1833440,31250,71.4659685864
2010,Mount Aloysius College,Cresson,PA,16630-1999,Private Not-For-Profit,33,1347.677674,2753880,17280,49.2307692308
2010,Muhlenberg College,Allentown,PA,18104,Private Not-For-Profit,31,2416.821405,924546,36990,86.2254025045
2010,Neumann University,Aston,PA,19014-1298,Private Not-For-Profit,32,2518.472154,2869702,21070,51.9480519481
2010,Pennsylvania State University-Main Campus,University Park,PA,16802-1589,Public,15,74895.871803,73373000,14416,70.2727123378
2010,Peirce College,Philadelphia,PA,19102-4699,Private Not-For-Profit,40,1322.856964,4128514,14850,77.7777777778
2010,University of Pennsylvania,Philadelphia,PA,19104-6303,Private Not-For-Profit,15,22171.88577,5896000,38970,95.5489614243
2010,Philadelphia University,Philadelphia,PA,19144-5497,Private Not-For-Profit,21,3209.518039,2653995,27498,61.1111111111
2010,The University of the Arts,Philadelphia,PA,19102-4901,Private Not-For-Profit,56,2334.937651,2364135,31800,66.6666666667
2010,Philadelphia Biblical University-Langhorne,Langhorne,PA,19047-2990,Private Not-For-Profit,51,1148.978186,1557340,19072,54.4117647059
2010,University of the Sciences in Philadelphia,Philadelphia,PA,19104-4495,Private Not-For-Profit,53,2811.35445,2415605,29630,63.5714285714
2010,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,PA,15260,Public,15,32405.729118,22180347,14154,69.7841726619
2010,Point Park University,Pittsburgh,PA,15222-1984,Private Not-For-Profit,22,3262.212216,5669499,21334,48.1382978723
